,1996-05-15,1996-11-13,1997-05-14,1997-11-12,1998-05-13,1998-11-11,1999-05-12,1999-11-17,2000-05-17,2000-11-15,2001-05-16,2001-11-14,2002-05-15,2002-11-13,2003-05-14,2003-11-12,2004-05-12,2004-11-17,2005-05-18,2005-11-16,2006-05-17,2006-11-15,2007-05-16,2007-11-14,2008-05-14,2008-11-12,2009-05-13,2009-11-18,2010-05-12,2010-11-17,2011-05-18,2011-11-16,2012-05-16,2012-11-14,2013-05-15,2013-11-13,2014-05-14,2014-11-12,2015-05-13,2015-11-18,2016-05-18
300014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.28769555,0.36292835,-0.13942857,0.17397078,-0.24321267,-0.21375187,0.8973384,0.80961924,-0.15863787,0.06166502,0.58740392,0.1841612,0.08330036,0.04200913
002314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11479592,-0.13729977,-0.1193634,-0.31325301,-0.29605263,0.01246106,0.12615385,NaN,0.4405576,0.69107175,0.02202548,-0.20663427,NaN
600498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.10629921,-0.24008811,-0.26521739,-0.32544379,0.24269006,-0.04235294,-0.25061425,0.02295082,0.11858974,-0.06017192,0.98780488,-0.00153374,0.00368664,-0.44781145,1.00138581,NaN,0.16008395,0.34621711,-0.12400733,0.06136681,-0.12352168,-0.28935532,0.57805907,-0.02673797,-0.19848901,0.38046272,NaN,-0.14214308,-0.18608886,0.301566
002626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.20680748,-0.2816092,0.05066667,0.08629442,1.39953271,0.1187926,0.7075718,NaN,0.0942265,0.06406007
300081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27136578,-0.19302949,-0.01716501,-0.24507042,1.07835821,-0.12746858,-0.09588477,0.67501138,2.68858696,-0.33398409,-0.14551186,0.23495146
002693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05893536,-0.01256732,0.09818182,0.48178808,0.84469274,-0.23803755,-0.28378378,0.34295228
002403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.04664604,-0.06259073,NaN,-0.17495187,-0.18075762,0.12816217,-0.004455,0.02968377,0.38229755,0.70456927,-0.13126345,0.03467799,0.09165527
000828,NaN,NaN,NaN,0.29496403,-0.26666667,-0.34343434,0.98461538,1.02131783,-0.13422819,-0.04983389,-0.20862471,0.09425626,-0.2974428,0.07279693,NaN,0.12128713,-0.15452539,-0.11749347,-0.14792899,NaN,-0.06884058,3.12451362,-0.20471698,-0.09774614,-0.62490139,0.6852436,0.10170549,0.07664716,0.09381028,-0.13065085,-0.17942098,0.02696629,-0.17286652,0.05555556,0.02255639,0.08088235,0.49886621,1.12556732,-0.10747331,-0.27799043,0.26021648
300168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13879004,-0.159375,0.28252788,0.77391304,0.24673203,0.1887287,NaN,2.95947712,-0.44849785,NaN,-0.07210941
300291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03643958,0.69088191,-0.08398161,0.31924339,0.20190198,1.28362751,-0.18017058,-0.30464889,0.07064379
300116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.49800983,-0.05597015,-0.375,-0.23715415,0.40414508,0.07749077,NaN,0.31510417,0.74059406,0.0261661,0.50554324,0.50736377
300040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.30946602,-0.32066728,-0.10914052,-0.3669219,0.4247702,0.23073005,-0.29397158,0.19773349,0.24469821,0.61205767,NaN,0.03035019,-0.06797583
300538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21178866,2.72943703,0.47626796,-0.44260738,NaN
300294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2137746,NaN,0.18711923,0.0361437,0.72305951,0.38916721,NaN,0.34451896,0.1691081
002077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23312236,-0.08289136,-0.60208936,0.76582278,0.04168326,-0.03275137,NaN,0.29787234,-0.19180328,-0.30395538,-0.22016611,0.06726457,-0.00892857,0.11287758,0.41904762,0.901566,-0.26235294,NaN,0.21727749
300025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03076923,0.15920398,-0.11874106,-0.08928571,-0.3315508,-0.25066667,0.23843416,0.62931034,0.17107584,0.40361446,0.17703863,NaN,0.1125719,NaN
002260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.04166667,0.30612245,0.12291667,0.09925788,0.10225035,-0.33928799,-0.29412901,-0.06183311,0.28317294,0.75659091,0.33833614,0.46655066,2.8431114,-0.3593482,-0.32797858,0.00318725
600295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.32987313,-0.00068847,-0.09903548,0.07073217,-0.316015,0.16157661,-0.07865169,-0.33170732,0.23722628,0.23421829,-0.04804015,1.42103942,0.10090221,0.54898267,-0.59207006,0.663387,0.23937982,-0.19516957,0.46810422,0.2246022,NaN,-0.24560554,-0.24621594,-0.05245223,-0.15617775,0.21917808,NaN,0.3200443,-0.26761745,-0.17033219,0.44139169
000910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02150538,0.22161172,0.09295352,-0.36213992,-0.02795699,-0.13716814,-0.11025641,-0.22190202,0.32962963,-0.21169916,-0.27915194,0.10294118,1.37333333,0.12921348,1.34162521,-0.1572238,-0.20840336,-0.62208068,1.41292135,0.22351572,-0.22350143,0.10856513,-0.13197745,-0.22284477,-0.13812879,-0.09695817,0.13894737,-0.08872458,0.01419878,0.416,1.11016949,0.04886212,-0.17345246,0.49088944
600076,NaN,NaN,NaN,0.24150198,0.2061976,-0.36081295,0.09057123,1.08002019,-0.07584951,-0.00590939,-0.36856011,-0.13389121,-0.18961353,-0.18777943,-0.07706422,0.10735586,-0.32854578,-0.51336898,-0.03296703,-0.19318182,0.26760563,2.72222222,-0.18208955,0.00364964,-0.72,2.36363636,0.77027027,-0.20610687,-0.20467033,0.05872193,NaN,-0.41264559,-0.09348442,0.390625,0.14831461,-0.09393346,0.55507559,-0.19444444,NaN,0.14697406,0.02680067
002618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.24330357,-0.16814159,0.67730496,0.64059197,-0.09020619,0.20184136,0.36888627,-0.20404649,0.0757166,0.53846154
601636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.17954182,-0.21753247,0.09958506,0.03018868,-0.0032967,0.16905549,0.37661113,0.16464946,-0.39411765,0.37864078
300339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.06388206,0.06759045,0.60758581,1.90064591,-0.31037469,-0.3537537,0.17349063
002258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93397683,0.46006053,-0.32672375,0.0334672,-0.06865285,-0.2294854,-0.16967509,0.00217391,0.40130152,-0.10371517,-0.07979275,0.31869369,0.5449758,-0.01584523,-0.19966302,0.3251462
002049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08535565,0.31225906,0.43625147,-0.20454081,-0.18410903,NaN,0.81397793,0.4301854,0.14441969,0.77522124,0.09670987,0.02636364,-0.11691763,-0.0110331,0.59127789,0.37858509,-0.07998151,0.48241206,0.45152542,0.47267632,-0.48144624,0.11039755
002149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38269987,NaN,2.70402802,0.20520095,-0.30364849,0.37464789,-0.14754098,-0.09134615,-0.2989418,-0.15849057,0.07713004,-0.10158201,0.10936052,0.58563074,0.22760801,-0.06824034,0.04329802,0.46181015
300282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.03565365,0.0915493,0.71064516,NaN,0.45629371,0.19721222,0.63333519,0.12482947,NaN
300484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14435696
000510,2.9047619,0.14878049,-0.1910828,0.30603675,-0.30526527,-0.31848423,NaN,0.27062058,1.71684699,0.1785186,NaN,-0.40173138,-0.07020057,-0.30354391,-0.12610619,0.1721519,-0.20086393,-0.3027027,-0.16666667,0.25813953,-0.1090573,2.55103734,-0.15505959,-0.19928087,NaN,0.99196787,0.8266129,-0.15452539,0.2689295,-0.1718107,0.0310559,-0.31566265,0.03169014,0.08020478,-0.164297,0.15122873,0.17405583,-0.14825175,NaN,-0.26055489,1.31973899
600293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10171103,-0.30716135,0.14570361,-0.2,-0.25815217,-0.31501832,0.12032086,-0.28400955,-0.29333333,-0.08490566,0.28659794,NaN,2.31688643,-0.16440113,0.17403315,-0.63137255,1.25531915,0.57075472,0.43793794,0.00835364,-0.08180877,0.09503759,-0.43971436,-0.13480392,0.14305949,-0.35935564,-0.00580271,0.40856031,0.08977901,NaN,0.03323837,0.58088235
300442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03028854,-0.42116664,0.35899492
002307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23564065,0.02026222,-0.22079439,0.0029985,-0.15994021,-0.14768683,0.0,-0.16075157,0.16741294,1.19475815,0.7038835,-0.28376068,-0.42163882,0.2778542
600605,0.20399113,0.17311234,-0.26687598,0.67237687,0.2765685,-0.06920762,0.48275862,0.0443314,0.18510786,0.35701703,-0.36001731,-0.02231237,-0.16182573,-0.12953795,-0.27393365,0.22232376,-0.2404144,-0.14707537,-0.0328058,0.41128345,NaN,1.0216763,0.06004289,-0.14295347,-0.63493312,1.42672414,-0.00976909,-0.09318386,0.36939966,-0.05033945,-0.23104419,-0.21471665,-0.07808564,0.10382514,-0.04455446,0.22590674,0.58844041,0.3273465,0.08128696,-0.18752317,0.45636052
600191,NaN,NaN,NaN,NaN,NaN,NaN,0.59512298,-0.014233,0.14304813,-0.07602339,-0.34683544,0.19302326,-0.2262833,-0.04513962,-0.2025066,0.1690102,-0.15330189,-0.26740947,-0.07224335,0.42459016,-0.20281933,4.05521472,-0.38363792,0.02270095,-0.62967157,1.12538226,0.29784173,-0.18381375,-0.03490899,0.05981703,-0.15245684,-0.03165152,NaN,NaN,-0.08934169,-0.01566265,0.30687183,0.68972438,NaN,-0.27244155,0.11026904
600035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.26153846,-0.18023256,-0.12234043,0.55555556,0.17316017,NaN,-0.08045977,-0.12325,-0.38893641,0.34811013,0.03496019,0.3277592,-0.16876574,-0.08484848,-0.24834437,-0.13215859,-0.14213198,0.21893491,-0.09223301,0.04812834,0.62755102,1.40438871,-0.34550196,0.10956175,NaN
603333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.29395218,0.02191235,-0.09356725,-0.10107527,0.33253589,0.79712747,-0.11288711,-0.22072072,0.47687861
000715,NaN,NaN,-0.35642488,0.23680878,0.2559727,-0.34782609,0.22083333,0.04095563,0.33442623,0.04054054,-0.07319953,-0.05477707,-0.16442049,-0.18225806,-0.17554241,0.18899522,-0.14486922,-0.15764706,0.2150838,0.24574713,NaN,0.75782118,0.28584335,-0.29038151,-0.34158416,0.26315789,0.14285714,0.28229167,0.14459789,-0.18523776,-0.17160279,-0.29022082,-0.19111111,0.68681319,0.42996743,-0.14426727,0.08784383,NaN,NaN,0.12859589,0.36777424
000590,0.60041929,0.2166623,-0.23040482,0.48461108,0.07708255,-0.26141732,0.56242597,3.10917362,-0.00295203,-0.35159141,-0.35045662,-0.28620387,-0.17087283,-0.14432071,-0.37723408,0.19531903,-0.17016317,-0.10955056,-0.17981073,0.03692308,NaN,2.3155936,NaN,0.10047847,-0.5741688,1.07207207,0.03623188,0.14685315,NaN,0.08465608,-0.14878049,0.08395415,-0.12450436,-0.07789855,0.11547697,0.27005871,0.22650231,0.58919598,-0.00909091,-0.20462704,0.12688064
002642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.27482957,0.26230415,NaN,0.22161979,0.75242718,0.87415908,-0.33213682,-0.28400253,0.03766503
600588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01987618,0.03514377,-0.06481481,-0.10231023,-0.17279412,-0.04444444,-0.20465116,0.03508772,0.90960452,0.09763314,0.71967655,0.0,0.45924765,-0.42857143,0.44360902,0.23177083,0.21775899,0.04340278,-0.06655574,0.05258467,-0.13124471,-0.21052632,-0.15432099,0.17518248,0.29006211,0.77534906,1.49297608,-0.33677088,-0.44364257,0.41509434
002456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.31350806,0.07947871,0.07634756,0.53396524,1.8177137,-0.23611111,0.08133971,-0.05486726,0.62172285,-0.27222864,0.09615232,0.40225809
000568,0.08131595,2.14580941,-0.30109489,0.31070496,-0.312749,-0.34782609,0.14222222,-0.04396887,0.28286528,0.03711929,-0.28907923,0.01118761,-0.07234043,0.09174312,-0.25630252,0.24293785,-0.22727273,0.07058824,-0.03296703,1.66988636,0.70334114,1.45689655,NaN,0.0268316,-0.56334139,0.28616601,0.6287646,-0.2,0.45990566,0.20516963,-0.09651475,NaN,-0.11615953,-0.29380306,-0.10403256,-0.22503962,0.11383776,0.40575275,0.02612103,-0.01154009,0.44647609
300287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,0.90909091,0.26190476,0.62704403,0.26072671,2.11957688,-0.00049142,NaN,0.32931354
300023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.48485795,0.10151515,-0.26822558,0.27067669,-0.43343195,-0.04699739,-0.05753425,0.17151163,0.34491315,0.48302583,NaN,-0.24977762,0.77061102,0.08035714
300237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.31218638,-0.1318395,0.04621849,1.07228916,0.1351052,0.42195122,1.24356775,-0.12996942,-0.2486819,0.69122807
002555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1358885,-0.23669355,0.02165874,-0.04239917,1.26889849,0.62303665,-0.00146628,2.11600587,0.08859566,-0.13809524,NaN
002096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11449769,-0.14717524,-0.5464135,2.58604651,0.63294423,-0.15885624,0.27950897,0.29151292,-0.06685714,-0.08450704,NaN,0.20071048,-0.16789941,-0.144,0.22326064,0.63073005,0.20041645,-0.34783174,0.11377086
300433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3945723,-0.19118713,0.23879928
600262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00635145,-0.21022727,-0.01411871,-0.08711119,-0.08503197,-0.27716501,-0.03006496,-0.33489097,-0.30913349,-0.00338983,2.12244898,NaN,0.6778784,-0.27293755,-0.13488865,-0.36528561,0.74372345,0.42141987,-0.17796478,0.52985782,0.16418835,0.03991485,-0.34698055,-0.02821317,0.325,-0.23189288,-0.02456418,0.8432169,0.50110181,0.29682913,-0.41589314,0.15620155
600419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.010822,-0.16016022,-0.19433371,-0.36358014,0.16756907,-0.28418549,-0.34551495,0.12182741,-0.19230769,NaN,0.21662469,NaN,0.03142857,-0.61634349,1.55234657,0.52192362,-0.0697026,0.14985015,0.05734144,0.01889893,-0.12983871,NaN,0.73779193,0.03359805,0.06973995,0.23149171,0.3512786,-0.00730412,0.60869565,0.20582121
603901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.11466165,0.14366596
002374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11441648,-0.08213552,-0.22818792,-0.03768116,0.0873494,0.033241,-0.21715818,0.35958904,NaN,1.04426559,-0.28051181,-0.19835841,0.51194539
600613,0.13982301,0.0,-0.02950311,0.9008,-0.11952862,-0.24091778,0.43073048,0.21566901,0.11006517,0.34637965,-0.19573643,-0.0753012,-0.18501629,-0.19744205,-0.4123506,0.0979661,NaN,NaN,0.19277108,0.14532421,NaN,1.3324937,-0.45572354,0.01984127,-0.60894942,1.12686567,0.3754386,-0.20833333,0.06444683,0.11503532,-0.09864253,0.03072289,0.20231833,0.09049664,-0.1358841,0.1443556,0.11419985,0.46325017,0.11658986,-0.43842344,0.16998604
000835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17513892,0.10507881,0.03486529,-0.35834609,0.04128878,0.2466193,-0.34197463,-0.37049455,0.42032845,-0.1,-0.26388889,0.01886792,-0.00092593,NaN,2.94882434,-0.15761821,1.28925849,NaN,1.05734406,0.24449878,-0.25638507,0.16380449,0.18047673,-0.24038462,-0.17974684,0.06635802,NaN,-0.03819444,0.13357401,0.10509554,NaN,-0.16129032,-0.13964497,NaN
300421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.187995,-0.25533063,0.47843422
600176,NaN,NaN,NaN,NaN,NaN,NaN,0.32857143,0.13978495,0.71698113,0.00549451,-0.29508197,-0.01627907,-0.04806935,0.31788079,-0.00125628,0.06918239,-0.23529412,-0.06923077,0.03305785,0.5232,-0.14390756,2.30797546,0.21327893,0.30541119,-0.54800937,0.13471503,0.19406393,-0.08948375,0.23813524,0.27628901,NaN,-0.1747392,-0.21218962,0.00286533,-0.12,0.06298701,0.68326206,1.14334966,-0.07043684,-0.20673953,0.33295063
300113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.19262099,0.09416419,-0.22617971,0.18457944,0.81459566,-0.125,0.24695652,0.1091851,1.05685288,NaN,0.10444879,NaN
002366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02782415,-0.23297081,-0.13731343,-0.21799308,-0.19358407,0.06310014,0.06322581,0.33495146,NaN,1.18346758,-0.17722969,-0.32916099,0.24589416
002201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.57301235,0.80341246,0.37309749,-0.13870581,0.48869565,NaN,0.06786172,-0.29292566,-0.18060031,0.0794702,0.19114264,0.01239337,0.70429253,0.40205224,0.10844977,NaN,0.40827218
300211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.17268098,-0.29890286,-0.03053435,0.1023622,0.55714286,-0.01605505,0.43589744,0.78733766,-0.01362398,-0.06537753,0.36650246
300350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.06469003,0.52449568,-0.1584121,0.21540881,NaN,NaN,-0.27528718,0.07417169
600779,NaN,NaN,0.08365019,0.84210526,-0.20571429,-0.12470024,1.53150685,0.54220779,-0.1677193,-0.12141653,-0.23896353,-0.15006305,-0.22403561,-0.08413002,-0.33820459,0.98107256,-0.06050955,-0.36610169,-0.1684492,0.68810289,0.63428571,0.67132867,0.39888424,0.40104686,-0.69873688,0.65312389,0.25748375,0.11527754,0.11207336,-0.07924874,NaN,0.16899863,-0.12485332,-0.38142487,-0.20773121,-0.36342909,0.28653295,0.24944321,-0.01247772,0.17599278,0.31772832
300128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.21784573,-0.12600773,-0.19130655,0.309375,0.69331742,-0.24171952,0.13568773,0.13502455,0.481615,-0.01751825,-0.38732046,0.3476152
002671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08756567,0.18196457,0.06948229,0.09044586,0.18224299,0.3527668,0.22059898,-0.35128665,0.17343173
